N,pi_value,error_value,time
10,3.6000000000000001,0.458407,0.009715080261230469
100,3.3199999999999998,0.178407,0.0073511600494384766
1000,3.2160000000000002,0.0744073,0.008571863174438477
10000,3.1412000000000000,0.000392654,0.01593160629272461
100000,3.1472000000000002,0.00560735,0.06231284141540527
1000000,3.1435759999999999,0.00198335,0.5258102416992188
100000000,3.1417792800000002,0.000186626,49.60445594787598
1000000000,3.1416092039999999,1.65504e-05,682.840306520462
